@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R487,389,500,497-498,495,491,501-weka.filters.unsupervised.attribute.Remove-V-R1,5-7,3-4,8'

@attribute feature-472 {'\'(-inf-374.4]\'','\'(374.4-401.8]\'','\'(401.8-429.2]\'','\'(429.2-456.6]\'','\'(456.6-484]\'','\'(484-511.4]\'','\'(511.4-538.8]\'','\'(538.8-566.2]\'','\'(566.2-593.6]\'','\'(593.6-inf)\''}
@attribute feature-336 {'\'(-inf-244.8]\'','\'(244.8-309.6]\'','\'(309.6-374.4]\'','\'(374.4-439.2]\'','\'(439.2-504]\'','\'(504-568.8]\'','\'(568.8-633.6]\'','\'(633.6-698.4]\'','\'(698.4-763.2]\'','\'(763.2-inf)\''}
@attribute feature-64 {'\'(-inf-269.4]\'','\'(269.4-324.8]\'','\'(324.8-380.2]\'','\'(380.2-435.6]\'','\'(435.6-491]\'','\'(491-546.4]\'','\'(546.4-601.8]\'','\'(601.8-657.2]\'','\'(657.2-712.6]\'','\'(712.6-inf)\''}
@attribute feature-241 {'\'(-inf-365]\'','\'(365-397]\'','\'(397-429]\'','\'(429-461]\'','\'(461-493]\'','\'(493-525]\'','\'(525-557]\'','\'(557-589]\'','\'(589-621]\'','\'(621-inf)\''}
@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute CLASS {0,1}

@data
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(557-589]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(484-511.4]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(429-461]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',1
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(484-511.4]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',1
'\'(511.4-538.8]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(493-525]\'','\'(299.7-399.6]\'','\'(642.4-704.6]\'',1
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(299.7-399.6]\'','\'(518-580.2]\'',1
'\'(374.4-401.8]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',1
'\'(456.6-484]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(374.4-401.8]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',1
'\'(429.2-456.6]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(401.8-429.2]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(799.2-899.1]\'','\'(269.2-331.4]\'',1
'\'(511.4-538.8]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(493-525]\'','\'(99.9-199.8]\'','\'(642.4-704.6]\'',1
'\'(511.4-538.8]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(484-511.4]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(461-493]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',1
'\'(538.8-566.2]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(642.4-704.6]\'',0
'\'(511.4-538.8]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(429-461]\'','\'(599.4-699.3]\'','\'(518-580.2]\'',0
'\'(456.6-484]\'','\'(244.8-309.6]\'','\'(324.8-380.2]\'','\'(557-589]\'','\'(599.4-699.3]\'','\'(269.2-331.4]\'',1
'\'(511.4-538.8]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(429-461]\'','\'(199.8-299.7]\'','\'(642.4-704.6]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(493-525]\'','\'(699.3-799.2]\'','\'(455.8-518]\'',1
'\'(484-511.4]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(557-589]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',1
'\'(456.6-484]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(599.4-699.3]\'','\'(331.4-393.6]\'',1
'\'(511.4-538.8]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(493-525]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(456.6-484]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(493-525]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',0
'\'(456.6-484]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(557-589]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',1
'\'(484-511.4]\'','\'(244.8-309.6]\'','\'(324.8-380.2]\'','\'(557-589]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',0
'\'(456.6-484]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(429-461]\'','\'(299.7-399.6]\'','\'(455.8-518]\'',0
'\'(511.4-538.8]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(580.2-642.4]\'',0
'\'(538.8-566.2]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(429.2-456.6]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',1
'\'(456.6-484]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(557-589]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(461-493]\'','\'(599.4-699.3]\'','\'(331.4-393.6]\'',0
'\'(401.8-429.2]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',0
'\'(511.4-538.8]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',0
'\'(511.4-538.8]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(566.2-593.6]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(580.2-642.4]\'',1
'\'(456.6-484]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',1
'\'(484-511.4]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(493-525]\'','\'(199.8-299.7]\'','\'(518-580.2]\'',0
'\'(511.4-538.8]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(401.8-429.2]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(493-525]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',1
'\'(429.2-456.6]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(557-589]\'','\'(699.3-799.2]\'','\'(269.2-331.4]\'',1
'\'(484-511.4]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(493-525]\'','\'(599.4-699.3]\'','\'(518-580.2]\'',0
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(557-589]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(299.7-399.6]\'','\'(518-580.2]\'',0
'\'(511.4-538.8]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(429-461]\'','\'(199.8-299.7]\'','\'(580.2-642.4]\'',0
'\'(511.4-538.8]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(642.4-704.6]\'',0
'\'(374.4-401.8]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(557-589]\'','\'(699.3-799.2]\'','\'(331.4-393.6]\'',1
'\'(429.2-456.6]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(461-493]\'','\'(299.7-399.6]\'','\'(518-580.2]\'',0
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(461-493]\'','\'(599.4-699.3]\'','\'(393.6-455.8]\'',0
'\'(456.6-484]\'','\'(244.8-309.6]\'','\'(269.4-324.8]\'','\'(557-589]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',0
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(401.8-429.2]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(557-589]\'','\'(699.3-799.2]\'','\'(269.2-331.4]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',1
'\'(456.6-484]\'','\'(244.8-309.6]\'','\'(269.4-324.8]\'','\'(589-621]\'','\'(699.3-799.2]\'','\'(331.4-393.6]\'',1
'\'(374.4-401.8]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(525-557]\'','\'(599.4-699.3]\'','\'(393.6-455.8]\'',1
'\'(484-511.4]\'','\'(244.8-309.6]\'','\'(269.4-324.8]\'','\'(557-589]\'','\'(599.4-699.3]\'','\'(393.6-455.8]\'',0
'\'(484-511.4]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(557-589]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(429.2-456.6]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',0
'\'(511.4-538.8]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(493-525]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',1
'\'(484-511.4]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',1
'\'(374.4-401.8]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',1
'\'(456.6-484]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',0
'\'(374.4-401.8]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',0
'\'(456.6-484]\'','\'(698.4-763.2]\'','\'(712.6-inf)\'','\'(429-461]\'','\'(299.7-399.6]\'','\'(518-580.2]\'',1
'\'(429.2-456.6]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',0
'\'(484-511.4]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(456.6-484]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(429.2-456.6]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(456.6-484]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(199.8-299.7]\'','\'(642.4-704.6]\'',0
'\'(401.8-429.2]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(557-589]\'','\'(699.3-799.2]\'','\'(269.2-331.4]\'',1
'\'(511.4-538.8]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',1
'\'(511.4-538.8]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(429-461]\'','\'(99.9-199.8]\'','\'(642.4-704.6]\'',0
'\'(484-511.4]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(397-429]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',0
'\'(484-511.4]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(525-557]\'','\'(699.3-799.2]\'','\'(393.6-455.8]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(299.7-399.6]\'','\'(518-580.2]\'',0
'\'(456.6-484]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(557-589]\'','\'(699.3-799.2]\'','\'(393.6-455.8]\'',1
'\'(484-511.4]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(525-557]\'','\'(699.3-799.2]\'','\'(331.4-393.6]\'',1
'\'(429.2-456.6]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(557-589]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',1
'\'(456.6-484]\'','\'(-inf-244.8]\'','\'(269.4-324.8]\'','\'(589-621]\'','\'(599.4-699.3]\'','\'(331.4-393.6]\'',1
'\'(484-511.4]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(199.8-299.7]\'','\'(642.4-704.6]\'',0
'\'(456.6-484]\'','\'(244.8-309.6]\'','\'(269.4-324.8]\'','\'(557-589]\'','\'(699.3-799.2]\'','\'(331.4-393.6]\'',1
'\'(429.2-456.6]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',1
'\'(374.4-401.8]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(493-525]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',1
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(557-589]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',1
'\'(374.4-401.8]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(557-589]\'','\'(599.4-699.3]\'','\'(331.4-393.6]\'',1
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',1
'\'(511.4-538.8]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(401.8-429.2]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(484-511.4]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(461-493]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(484-511.4]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',1
'\'(538.8-566.2]\'','\'(633.6-698.4]\'','\'(657.2-712.6]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(580.2-642.4]\'',0
'\'(511.4-538.8]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(493-525]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',0
'\'(511.4-538.8]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(365-397]\'','\'(199.8-299.7]\'','\'(642.4-704.6]\'',1
'\'(-inf-374.4]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(589-621]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',1
'\'(484-511.4]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(461-493]\'','\'(299.7-399.6]\'','\'(518-580.2]\'',0
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(484-511.4]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(429-461]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(493-525]\'','\'(699.3-799.2]\'','\'(393.6-455.8]\'',1
'\'(456.6-484]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(429-461]\'','\'(599.4-699.3]\'','\'(393.6-455.8]\'',1
'\'(401.8-429.2]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',0
'\'(511.4-538.8]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(493-525]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(566.2-593.6]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(429-461]\'','\'(599.4-699.3]\'','\'(518-580.2]\'',0
'\'(456.6-484]\'','\'(244.8-309.6]\'','\'(324.8-380.2]\'','\'(557-589]\'','\'(599.4-699.3]\'','\'(269.2-331.4]\'',1
'\'(484-511.4]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(429-461]\'','\'(299.7-399.6]\'','\'(455.8-518]\'',0
'\'(511.4-538.8]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(397-429]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',1
'\'(429.2-456.6]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(456.6-484]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(525-557]\'','\'(599.4-699.3]\'','\'(393.6-455.8]\'',1
'\'(401.8-429.2]\'','\'(698.4-763.2]\'','\'(712.6-inf)\'','\'(397-429]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',1
'\'(429.2-456.6]\'','\'(309.6-374.4]\'','\'(324.8-380.2]\'','\'(589-621]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',0
'\'(456.6-484]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(493-525]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',1
'\'(538.8-566.2]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(642.4-704.6]\'',0
'\'(538.8-566.2]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',1
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(456.6-484]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',0
'\'(484-511.4]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(580.2-642.4]\'',0
'\'(484-511.4]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(461-493]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(538.8-566.2]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(484-511.4]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(365-397]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',0
'\'(511.4-538.8]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(493-525]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',0
'\'(456.6-484]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(493-525]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',0
'\'(484-511.4]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(557-589]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',1
'\'(484-511.4]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',1
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(493-525]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',1
'\'(511.4-538.8]\'','\'(244.8-309.6]\'','\'(324.8-380.2]\'','\'(557-589]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(484-511.4]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(429-461]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(484-511.4]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(493-525]\'','\'(699.3-799.2]\'','\'(455.8-518]\'',1
'\'(511.4-538.8]\'','\'(374.4-439.2]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',0
'\'(429.2-456.6]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(493-525]\'','\'(499.5-599.4]\'','\'(331.4-393.6]\'',1
'\'(456.6-484]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(461-493]\'','\'(599.4-699.3]\'','\'(393.6-455.8]\'',0
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(493-525]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(484-511.4]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(557-589]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(374.4-401.8]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(493-525]\'','\'(699.3-799.2]\'','\'(269.2-331.4]\'',0
'\'(538.8-566.2]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(580.2-642.4]\'',0
'\'(429.2-456.6]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(401.8-429.2]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(493-525]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',1
'\'(484-511.4]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(493-525]\'','\'(299.7-399.6]\'','\'(580.2-642.4]\'',0
'\'(429.2-456.6]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(399.6-499.5]\'','\'(455.8-518]\'',0
'\'(401.8-429.2]\'','\'(568.8-633.6]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(199.8-299.7]\'','\'(518-580.2]\'',0
'\'(484-511.4]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(429-461]\'','\'(399.6-499.5]\'','\'(393.6-455.8]\'',0
'\'(566.2-593.6]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(518-580.2]\'',0
'\'(401.8-429.2]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(525-557]\'','\'(599.4-699.3]\'','\'(269.2-331.4]\'',1
'\'(456.6-484]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(525-557]\'','\'(299.7-399.6]\'','\'(455.8-518]\'',0
'\'(566.2-593.6]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(580.2-642.4]\'',0
'\'(401.8-429.2]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(493-525]\'','\'(599.4-699.3]\'','\'(269.2-331.4]\'',0
'\'(401.8-429.2]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(525-557]\'','\'(699.3-799.2]\'','\'(269.2-331.4]\'',1
'\'(566.2-593.6]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(429-461]\'','\'(499.5-599.4]\'','\'(580.2-642.4]\'',0
'\'(538.8-566.2]\'','\'(763.2-inf)\'','\'(712.6-inf)\'','\'(-inf-365]\'','\'(99.9-199.8]\'','\'(766.8-inf)\'',1
'\'(511.4-538.8]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(397-429]\'','\'(399.6-499.5]\'','\'(580.2-642.4]\'',0
'\'(456.6-484]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(461-493]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',1
'\'(456.6-484]\'','\'(374.4-439.2]\'','\'(435.6-491]\'','\'(493-525]\'','\'(399.6-499.5]\'','\'(518-580.2]\'',0
'\'(374.4-401.8]\'','\'(504-568.8]\'','\'(546.4-601.8]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(393.6-455.8]\'',1
'\'(484-511.4]\'','\'(633.6-698.4]\'','\'(601.8-657.2]\'','\'(461-493]\'','\'(99.9-199.8]\'','\'(580.2-642.4]\'',0
'\'(429.2-456.6]\'','\'(504-568.8]\'','\'(491-546.4]\'','\'(525-557]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',1
'\'(484-511.4]\'','\'(439.2-504]\'','\'(491-546.4]\'','\'(461-493]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(484-511.4]\'','\'(309.6-374.4]\'','\'(380.2-435.6]\'','\'(525-557]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(456.6-484]\'','\'(439.2-504]\'','\'(435.6-491]\'','\'(461-493]\'','\'(599.4-699.3]\'','\'(455.8-518]\'',0
'\'(456.6-484]\'','\'(244.8-309.6]\'','\'(269.4-324.8]\'','\'(589-621]\'','\'(599.4-699.3]\'','\'(393.6-455.8]\'',1
'\'(429.2-456.6]\'','\'(568.8-633.6]\'','\'(546.4-601.8]\'','\'(461-493]\'','\'(499.5-599.4]\'','\'(455.8-518]\'',0
