@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R495,498,497,389,500,491,501-weka.filters.unsupervised.attribute.Remove-V-R1-7'

@attribute feature-64 {'\'(-inf-269.4]\'','\'(269.4-324.8]\'','\'(324.8-380.2]\'','\'(380.2-435.6]\'','\'(435.6-491]\'','\'(491-546.4]\'','\'(546.4-601.8]\'','\'(601.8-657.2]\'','\'(657.2-712.6]\'','\'(712.6-inf)\''}
@attribute feature-336 {'\'(-inf-244.8]\'','\'(244.8-309.6]\'','\'(309.6-374.4]\'','\'(374.4-439.2]\'','\'(439.2-504]\'','\'(504-568.8]\'','\'(568.8-633.6]\'','\'(633.6-698.4]\'','\'(698.4-763.2]\'','\'(763.2-inf)\''}
@attribute feature-338 {'\'(-inf-269.2]\'','\'(269.2-331.4]\'','\'(331.4-393.6]\'','\'(393.6-455.8]\'','\'(455.8-518]\'','\'(518-580.2]\'','\'(580.2-642.4]\'','\'(642.4-704.6]\'','\'(704.6-766.8]\'','\'(766.8-inf)\''}
@attribute feature-128 {'\'(-inf-443.1]\'','\'(443.1-451.2]\'','\'(451.2-459.3]\'','\'(459.3-467.4]\'','\'(467.4-475.5]\'','\'(475.5-483.6]\'','\'(483.6-491.7]\'','\'(491.7-499.8]\'','\'(499.8-507.9]\'','\'(507.9-inf)\''}
@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-241 {'\'(-inf-365]\'','\'(365-397]\'','\'(397-429]\'','\'(429-461]\'','\'(461-493]\'','\'(493-525]\'','\'(525-557]\'','\'(557-589]\'','\'(589-621]\'','\'(621-inf)\''}
@attribute CLASS {0,1}

@data
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(525-557]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(525-557]\'',1
'\'(657.2-712.6]\'','\'(633.6-698.4]\'','\'(580.2-642.4]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(493-525]\'',0
'\'(601.8-657.2]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(459.3-467.4]\'','\'(199.8-299.7]\'','\'(365-397]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(589-621]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(525-557]\'',1
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(461-493]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(461-493]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(699.3-799.2]\'','\'(493-525]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(429-461]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(461-493]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(493-525]\'',1
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(518-580.2]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(429-461]\'',0
'\'(324.8-380.2]\'','\'(244.8-309.6]\'','\'(269.2-331.4]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(557-589]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(397-429]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(324.8-380.2]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(525-557]\'',1
'\'(712.6-inf)\'','\'(698.4-763.2]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(397-429]\'',1
'\'(324.8-380.2]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(589-621]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(493-525]\'',1
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(525-557]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(461-493]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(365-397]\'',0
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(518-580.2]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(493-525]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(493-525]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(557-589]\'',1
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(493-525]\'',1
'\'(324.8-380.2]\'','\'(244.8-309.6]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(557-589]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(429-461]\'',0
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(491.7-499.8]\'','\'(699.3-799.2]\'','\'(493-525]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(331.4-393.6]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(493-525]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(493-525]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(429-461]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(557-589]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(269.2-331.4]\'','\'(499.8-507.9]\'','\'(699.3-799.2]\'','\'(493-525]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(429-461]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(525-557]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(493-525]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(493-525]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(525-557]\'',0
'\'(601.8-657.2]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(459.3-467.4]\'','\'(199.8-299.7]\'','\'(461-493]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(269.2-331.4]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(525-557]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(525-557]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(429-461]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(269.2-331.4]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(493-525]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(269.2-331.4]\'','\'(499.8-507.9]\'','\'(699.3-799.2]\'','\'(525-557]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(429-461]\'',0
'\'(712.6-inf)\'','\'(763.2-inf)\'','\'(766.8-inf)\'','\'(443.1-451.2]\'','\'(99.9-199.8]\'','\'(-inf-365]\'',1
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',1
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(493-525]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(601.8-657.2]\'','\'(633.6-698.4]\'','\'(580.2-642.4]\'','\'(443.1-451.2]\'','\'(99.9-199.8]\'','\'(461-493]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',0
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(525-557]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',0
'\'(269.4-324.8]\'','\'(244.8-309.6]\'','\'(393.6-455.8]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(589-621]\'',1
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(429-461]\'',0
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(525-557]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(461-493]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(557-589]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(557-589]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(429-461]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(331.4-393.6]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(493-525]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',0
'\'(269.4-324.8]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(557-589]\'',0
'\'(601.8-657.2]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(601.8-657.2]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(397-429]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(461-493]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(525-557]\'',0
'\'(601.8-657.2]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(324.8-380.2]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(525-557]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(461-493]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(493-525]\'',1
'\'(657.2-712.6]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(459.3-467.4]\'','\'(199.8-299.7]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(429-461]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(557-589]\'',1
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(518-580.2]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(493-525]\'',0
'\'(324.8-380.2]\'','\'(244.8-309.6]\'','\'(393.6-455.8]\'','\'(499.8-507.9]\'','\'(699.3-799.2]\'','\'(557-589]\'',1
'\'(657.2-712.6]\'','\'(698.4-763.2]\'','\'(642.4-704.6]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(397-429]\'',1
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(461-493]\'',0
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(557-589]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',1
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(493-525]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(493-525]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(642.4-704.6]\'','\'(443.1-451.2]\'','\'(99.9-199.8]\'','\'(461-493]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',0
'\'(380.2-435.6]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(525-557]\'',1
'\'(657.2-712.6]\'','\'(698.4-763.2]\'','\'(518-580.2]\'','\'(459.3-467.4]\'','\'(199.8-299.7]\'','\'(429-461]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(580.2-642.4]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(525-557]\'',1
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(461-493]\'',1
'\'(657.2-712.6]\'','\'(633.6-698.4]\'','\'(518-580.2]\'','\'(451.2-459.3]\'','\'(199.8-299.7]\'','\'(397-429]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(642.4-704.6]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(525-557]\'',0
'\'(601.8-657.2]\'','\'(633.6-698.4]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(461-493]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(557-589]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(557-589]\'',1
'\'(657.2-712.6]\'','\'(633.6-698.4]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(429-461]\'',1
'\'(269.4-324.8]\'','\'(244.8-309.6]\'','\'(331.4-393.6]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(557-589]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(429-461]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(642.4-704.6]\'','\'(459.3-467.4]\'','\'(199.8-299.7]\'','\'(493-525]\'',0
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(525-557]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(461-493]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(557-589]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(397-429]\'',0
'\'(546.4-601.8]\'','\'(568.8-633.6]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(461-493]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(525-557]\'',0
'\'(324.8-380.2]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(557-589]\'',0
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(393.6-455.8]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(589-621]\'',1
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(525-557]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(525-557]\'',0
'\'(435.6-491]\'','\'(374.4-439.2]\'','\'(580.2-642.4]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(397-429]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(642.4-704.6]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(429-461]\'',1
'\'(601.8-657.2]\'','\'(568.8-633.6]\'','\'(580.2-642.4]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(397-429]\'',0
'\'(435.6-491]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(461-493]\'',1
'\'(324.8-380.2]\'','\'(244.8-309.6]\'','\'(269.2-331.4]\'','\'(499.8-507.9]\'','\'(699.3-799.2]\'','\'(589-621]\'',1
'\'(657.2-712.6]\'','\'(698.4-763.2]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(429-461]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(518-580.2]\'','\'(467.4-475.5]\'','\'(299.7-399.6]\'','\'(525-557]\'',0
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(504-568.8]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(461-493]\'',1
'\'(491-546.4]\'','\'(504-568.8]\'','\'(331.4-393.6]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(557-589]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(461-493]\'',0
'\'(657.2-712.6]\'','\'(633.6-698.4]\'','\'(642.4-704.6]\'','\'(451.2-459.3]\'','\'(299.7-399.6]\'','\'(397-429]\'',1
'\'(546.4-601.8]\'','\'(504-568.8]\'','\'(580.2-642.4]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(461-493]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(525-557]\'',0
'\'(324.8-380.2]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(557-589]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(518-580.2]\'','\'(499.8-507.9]\'','\'(699.3-799.2]\'','\'(525-557]\'',1
'\'(491-546.4]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(557-589]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(467.4-475.5]\'','\'(399.6-499.5]\'','\'(493-525]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(393.6-455.8]\'','\'(459.3-467.4]\'','\'(299.7-399.6]\'','\'(589-621]\'',0
'\'(601.8-657.2]\'','\'(568.8-633.6]\'','\'(455.8-518]\'','\'(475.5-483.6]\'','\'(499.5-599.4]\'','\'(429-461]\'',0
'\'(491-546.4]\'','\'(439.2-504]\'','\'(331.4-393.6]\'','\'(475.5-483.6]\'','\'(399.6-499.5]\'','\'(525-557]\'',1
'\'(380.2-435.6]\'','\'(374.4-439.2]\'','\'(455.8-518]\'','\'(491.7-499.8]\'','\'(599.4-699.3]\'','\'(525-557]\'',1
'\'(435.6-491]\'','\'(439.2-504]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(499.5-599.4]\'','\'(493-525]\'',0
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(483.6-491.7]\'','\'(599.4-699.3]\'','\'(525-557]\'',0
'\'(380.2-435.6]\'','\'(309.6-374.4]\'','\'(455.8-518]\'','\'(491.7-499.8]\'','\'(699.3-799.2]\'','\'(493-525]\'',1
