@relation './kr-vs-kp-weka.filters.unsupervised.attribute.Remove-V-R24,28,25,27,26,30,33,31,34,36,35,37-weka.filters.unsupervised.attribute.Remove-V-R3,2,8,7,9,11,10,12'

@attribute attribute35 numeric
@attribute attribute18 numeric
@attribute attribute15 numeric
@attribute attribute32 numeric
@attribute attribute33 numeric
@attribute attribute10 numeric
@attribute attribute21 numeric
@attribute CLASS {0,1}

@data
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
0,0,3,0,0,0,0,1
0,0,3,0,0,0,0,1
0,0,3,0,0,0,0,1
0,0,3,0,0,0,0,1
0,0,3,0,0,0,0,1
0,0,3,0,0,0,0,1
0,0,3,1,0,0,0,1
0,0,0,0,1,0,0,1
0,0,0,0,1,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,3,0,0,0,0,1
1,0,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,2,0,0,0,0,1
0,0,0,0,1,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,1,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,3,0,0,0,0,1
0,0,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,3,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,2,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,2,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,3,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1
0,0,0,0,1,0,0,1
0,0,2,0,0,0,0,1
1,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
0,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1
0,0,2,0,0,0,0,1
0,0,2,0,0,0,0,1
1,0,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
1,1,2,0,0,0,0,1
0,1,0,0,0,0,0,1
0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,1,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,0,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,0,0,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,0,1,1,1,1,1
1,1,2,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,2,0,1,1,1,1
0,0,2,0,1,1,1,1
0,0,2,0,1,1,1,1
0,0,2,0,1,1,1,1
0,0,2,1,1,1,1,1
0,0,2,1,1,1,1,1
0,0,2,1,1,1,1,1
0,0,2,1,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
0,0,2,1,1,1,1,1
1,0,2,0,1,1,1,1
1,0,0,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
0,1,2,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,2,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,2,0,1,1,1,1
0,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,0,2,0,1,1,1,1
1,0,2,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
0,1,2,0,1,1,1,1
0,1,0,1,1,1,1,1
1,1,2,0,1,1,1,1
0,0,2,1,1,1,1,1
1,1,0,0,1,1,1,1
1,0,2,0,1,1,1,1
1,1,0,0,0,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,0,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,0,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,1,1,1,1
1,0,0,0,0,1,1,1
1,0,0,0,0,1,1,1
1,1,0,0,1,1,1,1
1,1,0,0,0,1,1,1
1,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,2,0,0,0,1,1
0,1,2,0,0,0,1,1
0,1,2,0,0,0,1,1
0,1,2,0,0,0,1,1
0,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,2,0,0,0,1,1
0,1,2,0,0,0,1,1
0,1,2,0,0,0,1,1
0,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
0,0,2,1,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
0,1,0,0,1,0,1,1
0,1,2,0,0,0,1,1
0,1,0,0,1,0,1,1
0,1,0,0,1,0,1,1
0,1,2,0,0,0,1,1
0,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
0,1,0,0,1,0,1,1
0,1,2,0,0,0,1,1
1,1,2,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
0,0,2,0,0,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
1,0,2,0,0,0,1,1
0,0,2,0,1,0,1,1
0,0,2,0,1,0,1,1
0,0,2,0,1,0,1,1
0,0,0,0,1,0,1,1
0,0,2,0,0,0,1,1
1,0,2,0,1,0,1,1
1,0,2,0,1,0,1,1
1,0,2,0,1,0,1,1
1,0,2,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,0,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,0,0,1,1
1,1,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,0,0,0,1,0,1,1
1,1,0,0,1,0,1,1
1,0,0,0,1,0,1,1
0,1,3,0,1,1,0,0
0,1,0,1,1,1,0,0
0,1,0,1,0,1,0,0
0,1,0,1,1,1,0,0
0,1,0,1,0,1,0,0
1,1,3,0,1,1,0,0
1,1,3,0,1,1,0,0
1,1,3,0,0,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,0,1,0,0
0,1,0,0,0,1,0,0
0,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0
1,0,3,0,1,1,0,0
1,0,3,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
0,1,0,1,1,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,3,0,1,1,0,0
1,1,3,0,0,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
0,1,3,0,1,1,0,0
0,1,3,0,1,1,0,0
0,1,3,0,1,1,0,0
0,1,3,0,1,1,0,0
0,1,3,1,1,1,0,0
0,1,3,1,1,1,0,0
0,1,3,1,1,1,0,0
0,1,3,1,1,1,0,0
0,1,3,1,1,1,0,0
1,1,3,0,0,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,2,0,1,1,0,0
0,1,0,1,0,1,0,0
0,1,0,1,0,1,0,0
0,1,0,1,0,1,0,0
0,1,0,1,0,1,0,0
0,1,0,1,0,1,0,0
0,0,0,1,1,1,0,0
0,0,0,1,0,1,0,0
0,0,0,1,1,1,0,0
0,0,0,1,1,1,0,0
0,0,0,1,0,1,0,0
0,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0
1,0,2,0,1,1,0,0
1,0,2,0,0,1,0,0
1,0,0,0,1,1,0,0
1,0,2,0,1,1,0,0
1,0,2,0,0,1,0,0
1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0
1,0,2,0,0,1,0,0
1,1,3,0,1,1,0,0
1,1,3,0,0,1,0,0
0,1,2,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,2,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,2,0,1,1,0,0
0,1,0,1,0,1,0,0
1,1,2,0,1,1,0,0
1,1,2,0,1,1,0,0
1,1,0,0,1,1,0,0
1,1,0,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,0,1,0,0
0,1,2,0,0,1,0,0
0,1,2,0,0,1,0,0
0,1,0,0,0,1,0,0
0,1,2,0,0,1,0,0
0,1,2,0,0,1,0,0
0,1,2,0,0,1,0,0
0,1,0,0,0,1,0,0
0,1,2,0,0,1,0,0
0,1,0,0,0,1,0,0
0,1,2,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,2,0,0,1,0,0
1,1,2,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,2,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,2,0,0,1,0,0
1,1,0,0,0,1,0,0
1,1,2,0,0,1,0,0
1,1,2,0,0,1,0,0
1,1,0,0,0,1,0,0
1,0,0,0,1,1,0,0
1,0,0,0,1,1,0,0
1,0,0,0,1,1,0,0
1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0
1,0,0,0,0,1,0,0
1,0,3,0,1,1,0,0
1,0,3,0,0,1,0,0
0,0,0,0,1,1,0,0
0,0,2,0,1,1,0,0
0,0,0,0,1,1,0,0
0,0,2,0,1,1,0,0
0,0,0,0,1,1,0,0
0,0,2,0,1,1,0,0
0,0,0,0,1,1,0,0
0,0,2,0,1,1,0,0
0,0,2,0,1,1,0,0
0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0
0,0,0,0,1,1,0,0
0,0,0,0,0,1,0,0
0,0,2,0,0,1,0,0
0,0,0,0,0,1,0,0
0,0,2,0,0,1,0,0
0,0,2,0,0,1,0,0
1,0,0,0,1,1,0,0
1,0,2,0,1,1,0,0
1,0,2,0,1,1,0,0
1,0,0,0,1,1,0,0
1,0,2,0,1,1,0,0
1,0,2,0,1,1,0,0
1,0,0,0,0,1,0,0
1,0,2,0,0,1,0,0
1,0,2,0,0,1,0,0
1,1,0,0,1,1,0,0
0,1,0,1,1,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
1,1,3,0,0,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
0,1,0,0,1,1,0,0
