@relation './gisette-weka.filters.unsupervised.attribute.Remove-V-R4387,569,4653,2743,580,558,4196,1559,3657,512,4508,4165,215,4857,3003,3066,4554,339,5001-weka.filters.unsupervised.attribute.Remove-V-R1-19'

@attribute attr4386 {0,1,2,3,4,5,6,7,8,9}
@attribute attr568 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4652 {0,1,2,3,4,5,6,7,8,9}
@attribute attr2742 {0,1,2,3,4,5,6,7,8,9}
@attribute attr579 {0,1,2,3,4,5,6,7,8,9}
@attribute attr557 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4195 {0,1,2,3,4,5,6,7,8,9}
@attribute attr1558 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3656 {0,1,2,3,4,5,6,7,8,9}
@attribute attr511 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4507 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4164 {0,1,2,3,4,5,6,7,8,9}
@attribute attr214 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4856 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3002 {0,1,2,3,4,5,6,7,8,9}
@attribute attr3065 {0,1,2,3,4,5,6,7,8,9}
@attribute attr4553 {0,1,2,3,4,5,6,7,8,9}
@attribute attr338 {0,1,2,3,4,5,6,7,8,9}
@attribute CLASS {0,1}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,6,7,0,7,0,0,8,8,0,0,9,5,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,8,0,9,0,0,9,9,0,0,9,7,9,0,0,5,1
0,0,5,9,0,9,0,0,9,9,0,0,9,0,9,7,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,9,9,9,0,0,9,9,7,7,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,0,9,8,9,9,9,9,9,9,9,9,9,9,9,7,9,0
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,5,8,7,8,9,8,9,0,9,0,0,0,0,0,0
9,9,0,9,6,9,6,6,9,9,9,9,9,0,9,8,5,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,9,9,0,9,0,0,9,9,9,8,9,5,5,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
7,0,9,9,0,9,0,0,9,9,9,9,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,0,5,5,5,0,0,0,0,0,0,9,8,8,0,0,0,1
8,0,6,8,0,8,7,7,8,8,8,0,9,0,0,0,0,0,0
9,0,9,8,8,8,0,0,9,9,9,9,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,8,0,9,9,9,9,9,9,9,9,7,9,9,9,9,0
9,9,7,9,7,9,7,7,9,9,9,9,9,9,9,7,0,5,0
9,0,9,9,9,9,9,9,9,8,5,5,0,0,0,7,6,6,0
9,0,9,9,9,9,9,9,9,9,9,9,6,0,0,6,6,3,0
0,0,4,0,0,0,0,6,6,0,9,9,5,0,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,1
0,0,8,7,0,7,4,5,9,9,9,9,9,0,9,9,4,9,0
9,9,0,0,8,9,0,0,0,0,0,0,9,9,9,0,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
8,9,0,5,8,9,9,9,9,0,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,0,5,5,8,9,6,7,0,9,0,5,0,0,0,0
8,0,9,9,0,9,8,8,9,9,9,9,9,0,9,7,7,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,5,0
9,5,0,5,0,9,9,7,8,7,0,0,9,6,8,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,9,0,7,0,7,7,7,7,7,9,7,9,9,9,8,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,0,9,9,9,9,9,0,9,0,9,5,9,0,9,9,0
9,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
9,9,9,9,9,9,9,9,9,9,9,7,9,0,9,7,9,9,0
9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,5,6,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5,5,3,9,0,0,0,5,0,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,9,0,0,8,5,6,9,9,9,0,9,0,9,0,0,9,0
9,0,8,9,9,9,0,0,9,8,7,6,9,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,9,0,9,0,0,9,9,9,9,9,9,9,7,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,9,7,8,0,8,7,7,8,8,6,5,9,9,9,6,7,6,0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,5,9,9,9,9,8,8,8,0,0,9,9,9,9,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,8,0,5,9,0,0,9,0,8,0,9,5,5,0,0,0,0
9,8,9,9,9,9,9,9,9,9,8,8,8,8,8,9,9,9,0
9,5,9,9,9,9,0,0,9,8,9,9,8,4,5,0,0,0,0
7,5,0,9,0,9,5,5,9,9,9,0,9,9,9,0,0,9,0
6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,8,0,8,0,0,9,9,9,9,9,8,8,0,0,0,0
9,5,9,8,9,9,7,7,9,0,9,9,9,6,6,6,6,3,0
8,9,9,9,5,9,9,9,9,8,6,6,9,9,9,9,9,9,0
5,0,9,9,0,9,0,0,9,9,0,0,9,7,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,6,4,7,0,9,7,7,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,5,9,8,0,8,8,9,9,9,8,5,9,9,9,4,0,5,0
9,0,0,4,5,5,5,5,6,6,9,0,0,0,0,0,0,0,0
0,0,4,0,0,6,6,8,8,6,9,0,9,8,9,0,9,9,0
8,0,8,6,0,9,0,0,9,9,9,8,9,8,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,5,8,6,9,0,0,6,6,5,4,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,8,8,8,0
5,0,0,0,0,9,0,0,9,0,9,0,9,9,9,0,0,9,1
0,0,0,9,0,9,0,0,9,9,9,9,9,0,7,6,0,3,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,9,9,0,9,0,0,9,9,9,9,9,0,9,9,0,9,0
0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,6,5,5,8,9,0,0,9,0,9,9,9,4,6,5,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,8,7,8,0,0,8,8,7,7,5,0,0,0,0,0,0
0,9,0,0,0,0,0,0,0,0,0,0,9,0,9,0,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,4,0,9,0,9,0,0,9,7,9,0,9,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,6,0,6,6,9,9,9,9,9,8,9,9,9,9,9,0
9,8,0,9,8,9,9,9,9,9,9,8,9,9,9,8,7,9,0
0,0,0,0,0,0,0,0,0,0,7,7,0,0,8,9,9,9,0
0,7,9,8,0,8,8,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,7,0,7,7,9,9,9,9,0,0,0,9,0,5,9,1
0,0,0,0,0,0,0,0,0,0,9,6,0,0,8,6,9,9,0
9,0,0,7,7,7,0,0,0,0,0,0,7,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,7,0,8,0,0,9,9,9,5,9,8,9,3,0,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
9,9,9,9,9,9,9,9,9,5,7,7,9,0,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
9,5,0,9,9,9,9,8,9,9,0,0,9,0,9,0,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,6,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,9,9,9,9,9,9,0,9,6,9,0,0,9,1
5,0,5,7,0,9,0,0,9,9,9,0,9,0,9,0,7,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,5,0,9,0,0,0,0,0,0,9,0,9,0,0,0,1
9,8,9,9,6,9,9,9,9,8,7,4,8,4,8,5,6,7,0
7,7,5,9,6,9,6,6,9,9,9,9,9,7,7,5,5,3,0
9,6,6,9,0,9,0,0,7,7,0,0,9,9,9,0,0,0,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,9,9,9,9,8,8,9,9,9,9,5,0,0,0,0,0,0
9,0,7,9,9,9,7,7,9,9,9,0,5,0,0,0,0,0,0
6,0,0,7,0,8,0,0,6,6,0,0,9,8,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,7,5,0,3,7,7,5,5,0,0,0,9,0,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,0,0,0,1
9,9,0,0,8,9,0,0,0,0,0,0,9,9,9,0,0,0,0
9,0,9,6,7,7,0,0,9,8,9,6,0,0,0,0,0,0,0
0,0,9,6,0,6,6,9,9,9,9,9,9,5,9,9,9,9,0
0,0,0,4,0,7,0,0,9,7,9,0,9,4,8,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,1
7,5,8,9,6,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,1
9,9,5,9,9,9,0,0,9,9,9,5,9,9,9,0,0,0,0
0,0,0,7,0,7,7,9,9,7,8,0,0,0,5,0,7,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,9,6,9,7,7,9,7,9,8,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,0,8,0,8,7,8,9,9,9,9,9,9,9,8,8,7,0
0,0,0,0,0,0,0,7,7,7,9,8,0,8,8,8,7,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6,0,0,0,6,5,6,7,7,8,0,9,9,9,0,8,7,0
9,0,5,9,7,9,0,0,5,2,0,0,8,0,0,0,0,0,0
5,9,5,0,0,7,7,9,9,0,9,0,9,8,9,0,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,4,0,9,0,9,0,0,9,9,8,8,9,6,6,0,0,0,0
0,0,0,0,0,0,0,0,9,9,6,6,0,0,9,9,0,9,1
5,9,0,5,0,5,4,5,5,5,9,7,9,8,9,7,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,7,7,7,9,9,9,9,9,9,0,9,9,9,0,9,9,0
0,0,0,0,0,0,0,5,5,5,7,7,0,7,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,6,6,7,5,9,9,6,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,6,0,6,4,5,8,8,9,9,9,0,9,9,0,9,1
9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,9,0
6,9,9,9,0,9,7,8,9,9,9,9,9,9,9,6,6,4,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,7,0,0,0,0,9,9,0,9,9,0,0,0,9,9,9,0
9,7,0,9,9,9,5,5,9,9,9,9,9,4,7,7,0,5,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,9,9,9,9,9,9,9,9,9,8,8,9,9,9,9,9,9,0
9,0,9,0,9,9,9,9,9,0,8,8,9,0,9,9,9,9,0
0,0,0,0,0,0,0,9,9,0,9,0,0,0,8,0,0,9,1
9,0,0,5,5,9,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,5,0,0,0,0,5,5,5,6,5,5,5,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,8,0,8,7,8,9,9,9,9,9,5,9,9,6,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,0,7,0,0,9,0,7,7,6,0,9,0,0,0,0
9,7,9,9,9,9,9,9,9,9,9,6,8,7,7,5,8,8,0
9,0,9,9,7,9,0,0,9,9,9,8,8,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1
9,9,7,9,9,9,9,9,9,9,9,7,9,9,9,7,9,9,0
9,8,9,9,9,9,6,6,9,9,9,9,9,8,9,5,5,3,0
0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,5,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,9,0,9,0,0,9,9,0,0,9,0,9,6,0,4,1
0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,5,6,9,0
0,0,0,0,0,0,0,9,9,9,9,0,0,0,9,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,9,8,9,9,7,7,9,9,9,9,0,0,0,0,0,0,0
9,5,0,6,8,8,0,0,0,0,0,0,9,0,9,0,0,9,0
7,0,4,9,8,9,9,9,9,9,5,2,0,0,0,4,8,6,0
0,0,0,3,0,6,5,8,9,9,0,0,0,0,0,0,0,9,1
0,0,8,0,0,7,0,0,9,0,0,0,7,0,9,0,0,3,1
0,0,9,8,0,8,4,5,9,9,9,7,9,0,9,6,0,7,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,9,5,8,4,8,8,9,9,8,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,4,1
9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,8,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,0,5,5,9,9,9,9,6,5,5,9,5,9,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,4,9,0,9,9,9,9,9,9,5,3,7,0,6,4,4,5,0
0,0,0,0,0,0,0,0,0,0,5,5,0,0,7,9,9,9,1
9,0,9,0,5,9,0,0,9,9,9,0,9,5,8,0,4,3,0
9,8,0,0,8,9,0,0,9,7,9,8,9,8,8,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,8,0,0,7,0,0,0,9,0,9,0,0,0,1
9,3,9,9,6,9,8,8,9,0,9,9,8,5,5,5,5,3,0
0,0,8,0,0,0,0,8,8,8,9,9,8,8,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,9,0,0,9,9,0,0,5,0,9,0,0,9,1
8,7,0,8,6,9,8,6,6,0,0,0,7,4,7,9,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,9,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,9,7,0,7,7,9,9,9,9,9,9,8,9,9,9,9,0
0,0,9,6,0,6,6,9,9,9,9,9,9,6,9,9,7,9,0
5,9,7,7,0,7,7,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,9,8,9,0,0,0,1
0,0,0,0,0,9,0,0,7,0,0,0,9,0,9,3,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1
9,7,0,9,6,9,9,9,9,9,8,8,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1
8,0,9,9,0,9,0,0,9,9,9,8,9,6,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,7,7,0,0,7,0,9,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,8,0,7,9,9,9,9,0,8,7,0,0,0,8,0,9,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,6,0,0,0,0,0,0,0,0,5,5,6,9,9,9,7,9,0
9,9,9,9,0,9,9,9,9,9,6,5,9,9,9,7,9,9,0
0,0,7,5,0,6,5,7,7,7,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,5,0,9,9,9,9,9,9,9,7,0,8,6,6,0,5,7,0
9,0,7,9,6,9,0,0,7,6,6,6,9,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,9,1
9,0,9,9,8,9,9,9,9,0,8,8,8,0,0,7,7,6,0
9,0,5,8,0,9,0,0,5,0,0,0,9,0,9,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,0,9,0,9,9,9,9,9,9,9,9,8,9,9,9,9,0
8,0,9,9,0,9,0,0,9,9,9,9,9,8,9,8,8,6,0
9,5,7,9,9,9,0,0,9,9,9,7,9,5,5,4,0,3,0
8,5,7,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,9,7,0,0,0,0,0,0,1
0,0,0,0,0,0,0,5,5,5,9,0,0,0,0,0,0,5,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9,9,1
5,0,0,8,0,9,0,0,9,9,0,0,9,5,9,0,0,9,1
9,0,8,9,9,9,0,0,9,9,8,4,7,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,6,6,6,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,9,8,0,8,5,7,9,9,9,6,9,5,9,6,8,8,0
9,6,9,9,9,9,0,0,9,9,9,6,9,6,6,4,5,4,0
6,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,1
6,0,0,6,0,7,0,0,0,0,0,0,9,0,8,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
9,0,9,9,9,9,5,5,9,6,9,8,9,0,0,0,0,0,0
9,6,6,9,0,9,0,0,9,9,9,9,9,4,6,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,8,8,8,7,7,7,9,0,9,0,9,0,4,9,1
7,0,0,0,0,9,9,9,9,9,9,0,9,0,8,0,0,9,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,9,9,9,9,0,9,0,9,5,8,0,0,5,1
9,6,9,9,9,9,9,9,9,9,6,5,0,3,6,7,0,8,0
0,0,0,0,0,0,0,6,7,6,9,9,0,0,9,9,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,1
9,0,0,7,0,7,0,0,0,0,0,0,9,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,0,1
9,9,9,9,6,9,7,7,9,9,9,9,9,9,9,7,6,6,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,8,0,8,8,9,9,9,9,8,0,0,0,8,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,9,0,9,9,9,9,9,9,9,9,9,9,9,8,9,0
9,0,0,0,6,9,9,9,9,9,9,0,9,0,0,0,8,8,0
0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
0,8,6,5,0,6,6,7,7,7,9,7,9,9,9,8,9,9,0
9,0,0,9,9,9,9,9,9,9,9,7,5,0,0,5,4,5,0
8,9,0,9,8,9,0,0,9,9,9,9,9,9,9,5,0,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,9,0,5,3,6,0,0,0,0,0,0,9,7,9,9,0,8,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,0,8,8,9,0,0,6,6,0,0,9,9,9,0,0,9,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,5,0,5,0,0,0,0,0,0,8,0,9,0,0,0,1
8,0,0,9,0,9,9,5,5,5,9,0,9,0,0,0,0,0,1
9,6,0,9,5,9,7,7,9,9,9,9,9,7,7,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,6,8,9,0,9,0,0,9,9,9,9,9,9,9,7,4,5,0
9,9,0,9,9,9,9,9,9,9,8,7,9,9,9,9,5,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,8,7,9,9,9,8,7,9,0
7,7,9,9,0,9,9,9,9,9,9,9,9,9,9,9,9,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,9,0,5,5,5,3,0,0,0,0,0,9,6,9,9,0,9,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,9,0,9,8,9,9,9,9,8,9,9,9,9,9,9,9,9,0
6,8,9,9,0,9,9,9,9,7,9,9,9,9,9,9,9,9,0
9,0,3,6,6,6,0,0,5,5,5,5,0,0,0,0,0,0,0
