@relation 'spambase-weka.filters.supervised.attribute.Discretize-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R25,23,18,17,16,15,14,13,12,11,10,9,8,6,5,4,58'

@attribute word_freq_hp {'\'(-inf-0.12]\'','\'(0.12-1.495]\'','\'(1.495-inf)\''}
@attribute word_freq_000 {'\'(-inf-0.125]\'','\'(0.125-0.26]\'','\'(0.26-inf)\''}
@attribute word_freq_email {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_business {'\'(-inf-0.065]\'','\'(0.065-0.94]\'','\'(0.94-inf)\''}
@attribute word_freq_free {'\'(-inf-0.095]\'','\'(0.095-inf)\''}
@attribute word_freq_addresses {'\'(-inf-0.025]\'','\'(0.025-inf)\''}
@attribute word_freq_report {'\'(-inf-0.045]\'','\'(0.045-1.33]\'','\'(1.33-inf)\''}
@attribute word_freq_people {'\'(-inf-0.105]\'','\'(0.105-inf)\''}
@attribute word_freq_will {'\'(-inf-0.245]\'','\'(0.245-0.985]\'','\'(0.985-2.665]\'','\'(2.665-inf)\''}
@attribute word_freq_receive {'\'(-inf-0.045]\'','\'(0.045-1.825]\'','\'(1.825-2.03]\'','\'(2.03-inf)\''}
@attribute word_freq_mail {'\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(1.955-inf)\''}
@attribute word_freq_order {'\'(-inf-0.045]\'','\'(0.045-inf)\''}
@attribute word_freq_internet {'\'(-inf-0.015]\'','\'(0.015-inf)\''}
@attribute word_freq_over {'\'(-inf-0.075]\'','\'(0.075-0.265]\'','\'(0.265-inf)\''}
@attribute word_freq_our {'\'(-inf-0.01]\'','\'(0.01-0.345]\'','\'(0.345-inf)\''}
@attribute word_freq_3d {'\'(-inf-0.155]\'','\'(0.155-inf)\''}
@attribute class {0,1}

@data
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(1.825-2.03]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(0.025-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(1.955-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(2.665-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.075-0.265]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(2.665-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(2.665-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(2.665-inf)\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(0.125-0.26]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(-inf-0.245]\'','\'(0.045-1.825]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(0.155-inf)\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(0.075-0.265]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(0.105-inf)\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(0.045-inf)\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(0.265-inf)\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(0.985-2.665]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(2.665-inf)\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(0.065-0.94]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(0.045-1.33]\'','\'(-inf-0.105]\'','\'(0.245-0.985]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(0.01-0.345]\'','\'(-inf-0.155]\'',0
'\'(-inf-0.12]\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.045]\'','\'(-inf-0.015]\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(0.12-1.495]\'','\'(-inf-0.125]\'','\'(0.015-inf)\'','\'(-inf-0.065]\'','\'(-inf-0.095]\'','\'(-inf-0.025]\'','\'(-inf-0.045]\'','\'(-inf-0.105]\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(-inf-0.045]\'','\'(0.015-inf)\'','\'(-inf-0.075]\'','\'(-inf-0.01]\'','\'(-inf-0.155]\'',0
'\'(1.495-inf)\'','\'(-inf-0.125]\'','\'(-inf-0.015]\'','\'(-inf-0.065]\'','\'(0.095-inf)\'','\'(-inf-0.025]\'','\'(0.045-1.33]\'','\'(0.105-inf)\'','\'(-inf-0.245]\'','\'(-inf-0.045]\'','\'(0.045-1.955]\'','\'(0.045-inf)\'','\'(0.015-inf)\'','\'(0.075-0.265]\'','\'(0.345-inf)\'','\'(-inf-0.155]\'',0
