@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R500,499,498,429,253,37,501'

@attribute feature-105 {'\'(-inf-99.9]\'','\'(99.9-199.8]\'','\'(199.8-299.7]\'','\'(299.7-399.6]\'','\'(399.6-499.5]\'','\'(499.5-599.4]\'','\'(599.4-699.3]\'','\'(699.3-799.2]\'','\'(799.2-899.1]\'','\'(899.1-inf)\''}
@attribute feature-493 {'\'(-inf-209]\'','\'(209-288]\'','\'(288-367]\'','\'(367-446]\'','\'(446-525]\'','\'(525-604]\'','\'(604-683]\'','\'(683-762]\'','\'(762-841]\'','\'(841-inf)\''}
@attribute feature-336 {'\'(-inf-244.8]\'','\'(244.8-309.6]\'','\'(309.6-374.4]\'','\'(374.4-439.2]\'','\'(439.2-504]\'','\'(504-568.8]\'','\'(568.8-633.6]\'','\'(633.6-698.4]\'','\'(698.4-763.2]\'','\'(763.2-inf)\''}
@attribute feature-440 {'\'(-inf-376.7]\'','\'(376.7-404.4]\'','\'(404.4-432.1]\'','\'(432.1-459.8]\'','\'(459.8-487.5]\'','\'(487.5-515.2]\'','\'(515.2-542.9]\'','\'(542.9-570.6]\'','\'(570.6-598.3]\'','\'(598.3-inf)\''}
@attribute feature-265 {'\'(-inf-439.6]\'','\'(439.6-454.2]\'','\'(454.2-468.8]\'','\'(468.8-483.4]\'','\'(483.4-498]\'','\'(498-512.6]\'','\'(512.6-527.2]\'','\'(527.2-541.8]\'','\'(541.8-556.4]\'','\'(556.4-inf)\''}
@attribute feature-288 {'\'(-inf-468]\'','\'(468-471]\'','\'(471-474]\'','\'(474-477]\'','\'(477-480]\'','\'(480-483]\'','\'(483-486]\'','\'(486-489]\'','\'(489-492]\'','\'(492-inf)\''}
@attribute CLASS {0,1}

@data
'\'(399.6-499.5]\'','\'(604-683]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(468.8-483.4]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(542.9-570.6]\'','\'(483.4-498]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(454.2-468.8]\'','\'(477-480]\'',1
'\'(199.8-299.7]\'','\'(446-525]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(512.6-527.2]\'','\'(483-486]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(432.1-459.8]\'','\'(468.8-483.4]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(288-367]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(474-477]\'',1
'\'(699.3-799.2]\'','\'(604-683]\'','\'(309.6-374.4]\'','\'(404.4-432.1]\'','\'(527.2-541.8]\'','\'(474-477]\'',1
'\'(599.4-699.3]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(480-483]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(527.2-541.8]\'','\'(477-480]\'',0
'\'(199.8-299.7]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(487.5-515.2]\'','\'(439.6-454.2]\'','\'(471-474]\'',0
'\'(699.3-799.2]\'','\'(367-446]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(471-474]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(474-477]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(474-477]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(244.8-309.6]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(439.2-504]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(480-483]\'',0
'\'(699.3-799.2]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(480-483]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(454.2-468.8]\'','\'(480-483]\'',1
'\'(699.3-799.2]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(492-inf)\'',1
'\'(599.4-699.3]\'','\'(367-446]\'','\'(439.2-504]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(474-477]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(487.5-515.2]\'','\'(512.6-527.2]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(480-483]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(471-474]\'',0
'\'(599.4-699.3]\'','\'(683-762]\'','\'(374.4-439.2]\'','\'(515.2-542.9]\'','\'(512.6-527.2]\'','\'(480-483]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(454.2-468.8]\'','\'(471-474]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(542.9-570.6]\'','\'(483.4-498]\'','\'(483-486]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(515.2-542.9]\'','\'(439.6-454.2]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(633.6-698.4]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(468-471]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(698.4-763.2]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(483-486]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(487.5-515.2]\'','\'(454.2-468.8]\'','\'(474-477]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(446-525]\'','\'(439.2-504]\'','\'(542.9-570.6]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(633.6-698.4]\'','\'(432.1-459.8]\'','\'(512.6-527.2]\'','\'(480-483]\'',0
'\'(199.8-299.7]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(432.1-459.8]\'','\'(512.6-527.2]\'','\'(480-483]\'',0
'\'(699.3-799.2]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(376.7-404.4]\'','\'(454.2-468.8]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(542.9-570.6]\'','\'(483.4-498]\'','\'(474-477]\'',1
'\'(99.9-199.8]\'','\'(446-525]\'','\'(633.6-698.4]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(474-477]\'',0
'\'(699.3-799.2]\'','\'(604-683]\'','\'(309.6-374.4]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(477-480]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(512.6-527.2]\'','\'(477-480]\'',0
'\'(699.3-799.2]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(570.6-598.3]\'','\'(512.6-527.2]\'','\'(474-477]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(309.6-374.4]\'','\'(487.5-515.2]\'','\'(498-512.6]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(459.8-487.5]\'','\'(439.6-454.2]\'','\'(477-480]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(-inf-244.8]\'','\'(459.8-487.5]\'','\'(512.6-527.2]\'','\'(477-480]\'',1
'\'(199.8-299.7]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(483-486]\'',0
'\'(699.3-799.2]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(487.5-515.2]\'','\'(498-512.6]\'','\'(477-480]\'',1
'\'(599.4-699.3]\'','\'(288-367]\'','\'(309.6-374.4]\'','\'(404.4-432.1]\'','\'(468.8-483.4]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(486-489]\'',1
'\'(599.4-699.3]\'','\'(367-446]\'','\'(439.2-504]\'','\'(487.5-515.2]\'','\'(468.8-483.4]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(404.4-432.1]\'','\'(498-512.6]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(683-762]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(468.8-483.4]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(404.4-432.1]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(527.2-541.8]\'','\'(471-474]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(439.2-504]\'','\'(487.5-515.2]\'','\'(512.6-527.2]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(683-762]\'','\'(633.6-698.4]\'','\'(487.5-515.2]\'','\'(512.6-527.2]\'','\'(483-486]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(199.8-299.7]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(542.9-570.6]\'','\'(527.2-541.8]\'','\'(477-480]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(515.2-542.9]\'','\'(483.4-498]\'','\'(480-483]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(439.2-504]\'','\'(487.5-515.2]\'','\'(468.8-483.4]\'','\'(480-483]\'',1
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(404.4-432.1]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(483-486]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(480-483]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(504-568.8]\'','\'(542.9-570.6]\'','\'(498-512.6]\'','\'(480-483]\'',0
'\'(699.3-799.2]\'','\'(525-604]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(483.4-498]\'','\'(474-477]\'',1
'\'(599.4-699.3]\'','\'(683-762]\'','\'(504-568.8]\'','\'(542.9-570.6]\'','\'(483.4-498]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(454.2-468.8]\'','\'(477-480]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(309.6-374.4]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(244.8-309.6]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(480-483]\'',1
'\'(299.7-399.6]\'','\'(604-683]\'','\'(504-568.8]\'','\'(515.2-542.9]\'','\'(512.6-527.2]\'','\'(468-471]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(483.4-498]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(480-483]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(489-492]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(698.4-763.2]\'','\'(404.4-432.1]\'','\'(483.4-498]\'','\'(480-483]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(309.6-374.4]\'','\'(487.5-515.2]\'','\'(468.8-483.4]\'','\'(483-486]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(454.2-468.8]\'','\'(480-483]\'',1
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(542.9-570.6]\'','\'(498-512.6]\'','\'(486-489]\'',0
'\'(499.5-599.4]\'','\'(683-762]\'','\'(439.2-504]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(468-471]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(487.5-515.2]\'','\'(527.2-541.8]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(489-492]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(683-762]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(299.7-399.6]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(512.6-527.2]\'','\'(474-477]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(487.5-515.2]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(480-483]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(404.4-432.1]\'','\'(468.8-483.4]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(477-480]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(570.6-598.3]\'','\'(498-512.6]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(474-477]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(244.8-309.6]\'','\'(432.1-459.8]\'','\'(439.6-454.2]\'','\'(474-477]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(504-568.8]\'','\'(404.4-432.1]\'','\'(527.2-541.8]\'','\'(471-474]\'',0
'\'(699.3-799.2]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(477-480]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(459.8-487.5]\'','\'(512.6-527.2]\'','\'(477-480]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(504-568.8]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(483-486]\'',1
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(542.9-570.6]\'','\'(512.6-527.2]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(498-512.6]\'','\'(468-471]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(541.8-556.4]\'','\'(483-486]\'',0
'\'(499.5-599.4]\'','\'(209-288]\'','\'(439.2-504]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(480-483]\'',1
'\'(699.3-799.2]\'','\'(525-604]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(468.8-483.4]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(474-477]\'',0
'\'(399.6-499.5]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(404.4-432.1]\'','\'(483.4-498]\'','\'(474-477]\'',0
'\'(399.6-499.5]\'','\'(367-446]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(454.2-468.8]\'','\'(477-480]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(439.2-504]\'','\'(542.9-570.6]\'','\'(468.8-483.4]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(439.2-504]\'','\'(542.9-570.6]\'','\'(468.8-483.4]\'','\'(477-480]\'',0
'\'(199.8-299.7]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(604-683]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(498-512.6]\'','\'(474-477]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(439.2-504]\'','\'(487.5-515.2]\'','\'(454.2-468.8]\'','\'(480-483]\'',1
'\'(299.7-399.6]\'','\'(446-525]\'','\'(504-568.8]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(471-474]\'',0
'\'(499.5-599.4]\'','\'(604-683]\'','\'(439.2-504]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(374.4-439.2]\'','\'(404.4-432.1]\'','\'(483.4-498]\'','\'(474-477]\'',0
'\'(699.3-799.2]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(480-483]\'',1
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(99.9-199.8]\'','\'(446-525]\'','\'(763.2-inf)\'','\'(432.1-459.8]\'','\'(527.2-541.8]\'','\'(480-483]\'',1
'\'(399.6-499.5]\'','\'(604-683]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(542.9-570.6]\'','\'(527.2-541.8]\'','\'(474-477]\'',0
'\'(499.5-599.4]\'','\'(367-446]\'','\'(504-568.8]\'','\'(487.5-515.2]\'','\'(512.6-527.2]\'','\'(468-471]\'',1
'\'(99.9-199.8]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(404.4-432.1]\'','\'(483.4-498]\'','\'(483-486]\'',0
'\'(499.5-599.4]\'','\'(288-367]\'','\'(504-568.8]\'','\'(487.5-515.2]\'','\'(454.2-468.8]\'','\'(477-480]\'',1
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(515.2-542.9]\'','\'(527.2-541.8]\'','\'(486-489]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(439.2-504]\'','\'(542.9-570.6]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(599.4-699.3]\'','\'(367-446]\'','\'(244.8-309.6]\'','\'(542.9-570.6]\'','\'(512.6-527.2]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(483-486]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(512.6-527.2]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(367-446]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(477-480]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(483.4-498]\'','\'(477-480]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(468.8-483.4]\'','\'(483-486]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(487.5-515.2]\'','\'(512.6-527.2]\'','\'(474-477]\'',0
'\'(599.4-699.3]\'','\'(604-683]\'','\'(374.4-439.2]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(599.4-699.3]\'','\'(446-525]\'','\'(244.8-309.6]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(432.1-459.8]\'','\'(483.4-498]\'','\'(480-483]\'',0
'\'(299.7-399.6]\'','\'(367-446]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(604-683]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(512.6-527.2]\'','\'(474-477]\'',1
'\'(499.5-599.4]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(512.6-527.2]\'','\'(471-474]\'',1
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(568.8-633.6]\'','\'(404.4-432.1]\'','\'(498-512.6]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(209-288]\'','\'(374.4-439.2]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(477-480]\'',0
'\'(399.6-499.5]\'','\'(683-762]\'','\'(568.8-633.6]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(683-762]\'','\'(504-568.8]\'','\'(515.2-542.9]\'','\'(468.8-483.4]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(446-525]\'','\'(309.6-374.4]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(480-483]\'',0
'\'(399.6-499.5]\'','\'(525-604]\'','\'(504-568.8]\'','\'(515.2-542.9]\'','\'(468.8-483.4]\'','\'(471-474]\'',1
'\'(399.6-499.5]\'','\'(288-367]\'','\'(504-568.8]\'','\'(515.2-542.9]\'','\'(512.6-527.2]\'','\'(477-480]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(633.6-698.4]\'','\'(404.4-432.1]\'','\'(454.2-468.8]\'','\'(477-480]\'',0
'\'(499.5-599.4]\'','\'(683-762]\'','\'(504-568.8]\'','\'(459.8-487.5]\'','\'(498-512.6]\'','\'(480-483]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(439.2-504]\'','\'(487.5-515.2]\'','\'(468.8-483.4]\'','\'(483-486]\'',1
'\'(299.7-399.6]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(487.5-515.2]\'','\'(498-512.6]\'','\'(477-480]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(504-568.8]\'','\'(376.7-404.4]\'','\'(498-512.6]\'','\'(480-483]\'',1
'\'(299.7-399.6]\'','\'(367-446]\'','\'(504-568.8]\'','\'(487.5-515.2]\'','\'(541.8-556.4]\'','\'(483-486]\'',0
'\'(699.3-799.2]\'','\'(367-446]\'','\'(244.8-309.6]\'','\'(515.2-542.9]\'','\'(439.6-454.2]\'','\'(477-480]\'',1
'\'(399.6-499.5]\'','\'(367-446]\'','\'(698.4-763.2]\'','\'(459.8-487.5]\'','\'(468.8-483.4]\'','\'(477-480]\'',1
'\'(299.7-399.6]\'','\'(209-288]\'','\'(568.8-633.6]\'','\'(515.2-542.9]\'','\'(512.6-527.2]\'','\'(486-489]\'',0
'\'(399.6-499.5]\'','\'(288-367]\'','\'(374.4-439.2]\'','\'(515.2-542.9]\'','\'(454.2-468.8]\'','\'(477-480]\'',0
'\'(499.5-599.4]\'','\'(525-604]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(483.4-498]\'','\'(483-486]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(374.4-439.2]\'','\'(487.5-515.2]\'','\'(439.6-454.2]\'','\'(474-477]\'',1
'\'(299.7-399.6]\'','\'(209-288]\'','\'(504-568.8]\'','\'(570.6-598.3]\'','\'(498-512.6]\'','\'(486-489]\'',0
'\'(499.5-599.4]\'','\'(446-525]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(556.4-inf)\'','\'(477-480]\'',0
'\'(99.9-199.8]\'','\'(288-367]\'','\'(568.8-633.6]\'','\'(515.2-542.9]\'','\'(498-512.6]\'','\'(471-474]\'',1
'\'(599.4-699.3]\'','\'(446-525]\'','\'(439.2-504]\'','\'(459.8-487.5]\'','\'(527.2-541.8]\'','\'(480-483]\'',0
'\'(599.4-699.3]\'','\'(525-604]\'','\'(244.8-309.6]\'','\'(487.5-515.2]\'','\'(439.6-454.2]\'','\'(477-480]\'',1
'\'(199.8-299.7]\'','\'(367-446]\'','\'(698.4-763.2]\'','\'(404.4-432.1]\'','\'(468.8-483.4]\'','\'(477-480]\'',0
