@relation './madelon_sorted-weka.filters.unsupervised.attribute.Discretize-B10-M-1.0-Rfirst-last-weka.filters.unsupervised.attribute.Remove-V-R3,1,13,9,14,275,501'

@attribute feature-90 {'\'(-inf-474.4]\'','\'(474.4-474.8]\'','\'(474.8-475.2]\'','\'(475.2-475.6]\'','\'(475.6-476]\'','\'(476-476.4]\'','\'(476.4-476.8]\'','\'(476.8-477.2]\'','\'(477.2-477.6]\'','\'(477.6-inf)\''}
@attribute feature-423 {'\'(-inf-474.4]\'','\'(474.4-474.8]\'','\'(474.8-475.2]\'','\'(475.2-475.6]\'','\'(475.6-476]\'','\'(476-476.4]\'','\'(476.4-476.8]\'','\'(476.8-477.2]\'','\'(477.2-477.6]\'','\'(477.6-inf)\''}
@attribute feature-276 {'\'(-inf-474.4]\'','\'(474.4-474.8]\'','\'(474.8-475.2]\'','\'(475.2-475.6]\'','\'(475.6-476]\'','\'(476-476.4]\'','\'(476.4-476.8]\'','\'(476.8-477.2]\'','\'(477.2-477.6]\'','\'(477.6-inf)\''}
@attribute feature-228 {'\'(-inf-473.6]\'','\'(473.6-474.2]\'','\'(474.2-474.8]\'','\'(474.8-475.4]\'','\'(475.4-476]\'','\'(476-476.6]\'','\'(476.6-477.2]\'','\'(477.2-477.8]\'','\'(477.8-478.4]\'','\'(478.4-inf)\''}
@attribute feature-332 {'\'(-inf-473.7]\'','\'(473.7-474.4]\'','\'(474.4-475.1]\'','\'(475.1-475.8]\'','\'(475.8-476.5]\'','\'(476.5-477.2]\'','\'(477.2-477.9]\'','\'(477.9-478.6]\'','\'(478.6-479.3]\'','\'(479.3-inf)\''}
@attribute feature-309 {'\'(-inf-369.1]\'','\'(369.1-391.2]\'','\'(391.2-413.3]\'','\'(413.3-435.4]\'','\'(435.4-457.5]\'','\'(457.5-479.6]\'','\'(479.6-501.7]\'','\'(501.7-523.8]\'','\'(523.8-545.9]\'','\'(545.9-inf)\''}
@attribute CLASS {0,1}

@data
'\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(473.6-474.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(477.8-478.4]\'','\'(477.9-478.6]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(413.3-435.4]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'',1
'\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(474.8-475.2]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(477.8-478.4]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(474.8-475.2]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(477.9-478.6]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(501.7-523.8]\'',1
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(477.6-inf)\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(477.9-478.6]\'','\'(457.5-479.6]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(477.8-478.4]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(501.7-523.8]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(477.9-478.6]\'','\'(435.4-457.5]\'',0
'\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(-inf-474.4]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(501.7-523.8]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(501.7-523.8]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(501.7-523.8]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(477.6-inf)\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(473.6-474.2]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(-inf-473.6]\'','\'(476.5-477.2]\'','\'(501.7-523.8]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',1
'\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(477.6-inf)\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(413.3-435.4]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(474.8-475.2]\'','\'(475.4-476]\'','\'(477.9-478.6]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(474.8-475.2]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'',1
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(-inf-474.4]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(473.6-474.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(474.8-475.2]\'','\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(478.4-inf)\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(473.7-474.4]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(473.7-474.4]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(477.9-478.6]\'','\'(435.4-457.5]\'',1
'\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(501.7-523.8]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(473.6-474.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(391.2-413.3]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(501.7-523.8]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(435.4-457.5]\'',1
'\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(477.9-478.6]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(474.8-475.2]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(475.8-476.5]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(477.9-478.6]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(476.6-477.2]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(413.3-435.4]\'',1
'\'(475.6-476]\'','\'(-inf-474.4]\'','\'(474.8-475.2]\'','\'(477.8-478.4]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(474.8-475.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(501.7-523.8]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(476.5-477.2]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
'\'(476.8-477.2]\'','\'(475.6-476]\'','\'(477.6-inf)\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(457.5-479.6]\'',0
'\'(475.6-476]\'','\'(474.8-475.2]\'','\'(475.6-476]\'','\'(477.8-478.4]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(475.6-476]\'','\'(476.6-477.2]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',1
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(476.6-477.2]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(475.8-476.5]\'','\'(479.6-501.7]\'',0
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(475.4-476]\'','\'(476.5-477.2]\'','\'(413.3-435.4]\'',0
'\'(474.8-475.2]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(474.8-475.4]\'','\'(474.4-475.1]\'','\'(435.4-457.5]\'',1
'\'(475.6-476]\'','\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.4-476]\'','\'(474.4-475.1]\'','\'(479.6-501.7]\'',1
'\'(475.6-476]\'','\'(476.8-477.2]\'','\'(475.6-476]\'','\'(474.8-475.4]\'','\'(476.5-477.2]\'','\'(457.5-479.6]\'',0
